id,text,hash
1918,No boy racers.,5a8a7c508412e3a4c7a57a3d3762e5a2062be2eafc84de5b4189c73456485ca8
1919,Zero tolerance for boy racers.,0af491f4da755f0cb9ecd5faa3379fc56a9ec044e9dca6bd3d64bb4bd1d6f8ab
1920,No smoking zones around cafes and restaurants.,1d51ff4ea0f5078210aa4a5df0e73dd2720004567aff5707403856dc94745662
1921,I don't want big mega stores Keep these to the suburbs and specially designated zones. They depend on cars. Inner city needs smaller more boutique type retail outlets.,4155409db45399b2299a3061b4967e2b6b5a68a47733871f7dfaaaebc7691ba2
1922,I don't want no bland ugly chain store buildings like Tower Junction.,ad91389892c1219e437ead5d08234ce230de99ab714a8a3a77b1eed4a3b4cc8d
1923,"Have unique owner operated businesses (shops, cafes) to make the CBD different from the suburbs.",50b9e0f104f06bd8a5cc4de24547d3a32470e17964178ca8eda27b3342cbec15
1924,No concrete monuments such as Rebel building Colombo street Moorhouse avenue.,768d64e92cef63200aed8542059ab58abe7aa2280df41c26635fbaa76a25ed8f
1925,DON'T WANT big corporate buildings.,201faaf2185ede6f708bb135557e5699284a95ce58d8faf8b16ca9c41cd67685
1926,"Cashel Mall, have a glass or other translucent material roof over the mall to provide protection from the weather.",9dfca148809c5ff2db292e411d321d93039c7dcdba58d2e9f25bee4a946d5991
1927,lots of shelter so its not cold to walk around the middle of town.,156cf80b2b7e90b1c1a049744c6dcfd23c384251007a1a01997146dcce06f9db
1928,"I would like to see a more village style city rather than high rise buildings and fancy, new infrastructure.",b40b00b61c53074a069dcd9860e36ce7442a2b4025e45a3c26a20928f2112842
1929,Have a more village feel for the city.,c1b1a7f8ebf1cd3a247a6f87e37c2eb8b7698b167713cbf613e225c9ece0af2c
1930,more of a village concept.,765b1d937e30f9c52fa5217c8654884446a6aa32fb53fa3e15f4f98aa022337b
1931,Why can't we be a 24/7 city. We need to have roads / construction working more than 5 days a week. The Japanese are ahead of us with their recovery as their culture gets on with it. We need staggered shifts to have work going every day.,ec8c748f001676f0fb6c2462bca7e25c88605af74b5ab8af777003e1fb41be1b
1932,"better lighting, CCTV camera network to make everyone feel safer.",82043074bfa17b957cf1058ce69a4a628f4cad66929ab8044ddc67eaae0bb5b0
1933,More wind power would be a good way go. You could out turbines on top of power poles.,96749893a494419e5d0795d73b77cf34341a2e84c52db785a43d1fd878fe7e78
1934,Buildings in CBD to have compulsory green technology ie renewable energy to offset carbon emission & reduce reliance / pressure on the Grid,299fe87cba6afaa4cc427dceaa2dd3933a27e398b1868fb8105bbe332632a56c
1935,"Masses more green technology. Christchurch could be leading the world in this field with compost toilets, solar power, energy efficient buildings and grey water recycling.",573ec8af8c5b587c2df77ab6a3cdeb65b8eb48b34d091477f6d5c0edd99f40e6
1936,"I want something cohesive and visionary, a unique, forward-thinking city to be proud of. Eco-architecture, completely out-of-the-box building designs. More use of wood as a building material.",7c10f5bd5462c895aa1c68af1da2f8b5e7c5a5d83c7a19c61bae0daa8942dec5
1937,"A resilient city. Less dependence on networks-electricity (solar panels), water (buildings have own water tanks), sewage (compost toilets).",843b3c1df8e8761b4b3d517c685816a2d06666eb2f96587f572c96b6f4a5ad16
1938,"Appropriate technology – solar power, composting toilets, water harvest and recycling, sustainable buildings.",6b6762eb19fab7d02f89f996ec451c65245813607e02c33a287ce548dda3dcaf
1939,"INSIST That all buildings be environmentally state-of-the-art, i.e. water collection and re-cycling, solar power, sustainable materials.",631eb73dcb4555a71efe57ef082e743c87e5e173d4cc4e63a84b463241f9fe92
1940,"A rates rebate for each green feature of new buildings, to encourage building owners to embrace sustainable practises.",feb3ee7d2d222bef7827332b98906b89183b2d8cc5e3435b229f1c79583d81f1
1941,"All existing & new houses should have rainwater tanks! optional, permeable driveways, green roofs etc. to reduce flooding and any effects.",648fea63c37e4a057a6627bbfeca4b6170952df18946728ff44fd2f1475fa811
1942,Make ChCh a real garden city '-buildings with living roofs and walls covered with plants.,92f37cce984b0aa0d6b9807017c76188d89ba9e3d7a1d013a4129cad524e4f4b
1943,The opportunity should be taken to build at least some green buildings with green roofs and highly energy efficient designs.,9724d5f2c9caf2085a0a239c0bc7030d3955680b92da3738de3a30d389ad4a69
1944,"Every building must be super eco-friendly. The whole city needs to be a world leader in green / self sustainable building. Green roofs, love green roofs!",e7a8dc4f558fb45db7d0a74496c3f63781b3292f5c0ce4d5a20df5d0defa9665
1945,"Rebuild businesses with green roofs, to further garden city image & lower the temperature in the cbd (and the building) in the warm months.",cd34b8a9ae1e0bbbcfb3066134703c8f11ec176d44e688f626f2940eea711c5a
1946,Low rise replacement buildings eg 3 storey max; ground retail; offices 2nd floor; living 3rd with rooftop solar power / water.,f1e274d46d227b6102112297b4177d5b50543191b4f7d79cd1ae7eba7c1199bc
1947,I want low rise ecologically sound structures. Prevent dark canyons of buildings.,49f3854eccf2d5f25c065be8dafc78b896ef9c68820c5f7be3399803565d91b2
1948,"Low rise, architecturally interesting buildings with solar power and recycled grey waste.",cef4c06d1f1223d7da65bac64d0dcf0cf486a8a0b0a14739f3c14b7afc611883
1949,Buildings that are low rise pleasant to look at and self sufficient in energy and waste processing.,13edfac42d497177a7026a81be86eab53ab426f8c54836cf29cc3b2f3d5dbef8
1950,Building regulation to increase solar power use and generation in new buildings and infrastructure.,80888bf92b1bc8269cfb7871d740b9a7d19c67d7801103a17a1f6700e96ef17a
1951,"Have a rule, every new building must utilise sun to heat water.",f4c3280ee6c65f2268b95e81c83865fd88949782efdbbe22a8bdd04d8f5cdbb9
1952,Enforced solar requirements for new developments.,fb1131ccc65dcc65247e1b5ffe72d18b80e248b960602e4c1025e2dd77eca2b6
1953,"All buildings to be green compliant, solar powered, double or triple glazed, power efficient buildings at a reasonable cost.",8df2c84a7997369d04aaebea6ff403f72c04fd49d7994723adedbb9fc2c15748
1954,"Attractive energy efficient buildings, solar panels, rain water collection, waste water recycling. Impose a building code that requires this of developers. Bring in an urban design panel that all building consents have to pass through (as happens in other NZ cities).",904e9367ef0525bdb2fc03f361196a8c1393dc2ef05f8326d0b6664557fe4149
1955,Make Green Star guidelines mandatory.,e208519fd23b6b6e48b25a74791ac68a800afb474bb682aa517222d04ec63f1d
1956,Enforce practice with respect eco building.,d99cfc0286b0761befc38043fba035e49e326d625106c9c117255ab1e44e98f3
1957,Should require all new buildings to have full insulation and solar electricity and water heating etc..,2429e5394c5bc642461a5cb4ae5d0c5c93781274ba8fc6feb6d4190368def41b
1958,"Water and rain overflow captured and recycled to garden. Maybe dual walk / cycle way on top of city would give city a unique advantage, be eco friendly and continue Garden City concept.",51c3d53d55f8a8cb80c12b4548e15ed797c46563617d436423838336553d4ffd
1959,Storm water capture (e.g. for toilets) and solar water heating.,d66af958fa3c8f6a99d56cb8f356169099e6e1fee3766f0b7d1340ac7ade8685
1960,All new buildings to be solar powered and that down the track all CBD buildings will switch over to solar power.,8323326cef1737813edd76651e21cdb2ce462ebf6ea59bf939da0168f1a27be7
1961,a eco friendly city using solar power,3a35be9449b85cf4e263cebbbb36a947e65107d74ccc8c743b6154f73b5774bb
1962,Solar panels on buildings for electricity to make Christchurch a greener city.,0facc56e759a025e583a06782dabd79eef9c0c6876364bf145c447a9c1a1d230
1963,Solar powered street lights and stuff.,1f240d7ccbf7a821dea67f561068446b3ec98873ba96cb74e11a179c69bed633
1964,Solar water heating and solar electricity encouraged.,cf6ca4d1e8198a92cc32f64dcd1ccf7763331cf9e132abf5cf34b5977d8a20d6
1965,Try to incorporate min wind turbines and solar to power new buildings.,887a6d66dc953bb33b7c88b9430d1e78156180a8bcf26f502ceb0c44c31d143a
1966,When building again make sure solar power is used in the buildings,5ebd526d9e8481cd6990b849d4af54d3145049d6bde9a2c2ff799cc73a77dd0e
1967,Well lit – by the sun / natural daylight and by artificial lights at night – solar powered? Low energy.,e6d7e1bf1c77411afd2904a57fe5c2d81e39492c073b3bb94306947fafedf219
1968,"Make buildings as eco and self sufficient as possible. Naturally lit, mixture of rooftop gardens, solar panels, wind turbines",671740f44c72fabae6c4d83e63bd4526abca3cd095bb7c29fff2a0aa6baed7b1
1969,Vertical axis wind turbines on the corners of buildings. Wind turbines will help with power demands.,ce707d015b3c1c9ef7b1a868bbc264a9ceaab748f30a198f055e04ef715ad250
1970,Small wind turbines designed by Christchurch company Electec can provide the technology to link these power sources into the buildings electrical infrastructure.,986e8d17012388c9da8602d3ffedd36ee74c6cbfcf208395a8f7242daf6f2b9a
1971,"An inspirational city with wave power, wind power, and solar power.",65fda52bd8e2e7b7fa41188b98d6795ef79edcea1a934594abfefabf766cdb6c
1972,"Wind farms, so that we have an alternative source of power in the event of another natural disaster.",a4a3b78c37a55d61aa4109b9a483de2dba258c1c34fee611c8fecc67bfcd5c33
1973,"Instead of Art Deco like Napier, Art Eco '. Solar panels, gardens on roofs, efficient heating, let's lead the world in sustainability!",f123b45f401c1fab141a2db685d0f9beb602199c206651197d95d6892f0e7304
1974,Fantastic new architecture – modern but sustainable and with soul. Like some of the best new European architecture. With a mark of it's own.,934a5e405e44a9b1dac9b99e61ed32c915947973d365950001315fca77b371a2
1975,It dares to be adventurous with design in a way that reflects climate change and sustainability. The art gallery design in my mind is superb.,3a925d7a63d2886853becce2a7cbe74c47bacaccab62e6baf077352fab3c6eb9
1976,Sustainable focus – all new buildings to incorporate green features.,75e1fb85ddaf7b68b46020bdfcb9dd452a0537cf85b7de12ead6df379967e47f
1977,"Most CCC, govt & emergency vehicles, and all buses, should be plug-in hybrids (or PEV), able to continue in an oil shortage.",be179f5c5db5fa9db26c2e7c8643f60baba6a3ea9512935c4d49d08d619e3f3f
1978,Rebuild the city based on the principle of sustainability,b62f615678d5d457e8eee718ab26a20ede37efd5eaf550f6268e3241853d033e
1979,"Building in a environmentally sustainable manner is a no brainer, the only way forward",2b576efe1b808049a5392bd493a3850772269cffe1712b367288995403c75f67
1980,"Green, beautiful, people friendly. a world leader in sustainability.",7cdf9a6beea31142574136d0ff17ecdf96fcf2804d431fc3ea993cc9b708f7d9
1981,"We need electric car charging stations. Electric cars are really starting to catch on, especially as we approach peak oil.",90f070fc815a6b204b36a3918f8ea92e5fff67b31eb3e009d6178d9e855e6310
1982,Grey-water functions as compulsory for all new high density buildings in the CBD.,d15724271211c95fe16f803904679656e22c5a64bd87dc0e1f7402065a50c35c
1983,Grey-water can be used and black water further broken down,e3e63d08f64c556ef51f020ab6a806eb8f8641f18d6f2b9c6c1a47ed07f9de0c
1984,Spacious with balcony and roof garden everywhere using recycle waste water.,a6ead25568a3d0ef0516dbf4d1f58c0dbbed708eb40b4240bd7bfe050d37c931
1985,"I want each house to have a minimum of a 1,000 litre drinking water tank, a 30,000 litre tank for garden use, shared between 2 or 3 houses.",1eeab17179d7d7d81b3b6733b9c4f2828c573498966c455fa9850fd1908d1152
1986,Small rain-gardens behind the kerb to capture some stormwater and provide ‘ green pockets ',1fe87f77d563d60ed2cff08de3a7644c9ff3a2fc7256b3b99e3780e01c11b8dd
1987,"should also contain gardens of some sort so that when it rains then excess water would drain through the garden and can be stored to irrigate those gardens when needed, but to also be used to fill toilets cisterns etc..",0bb29a36609ef93b3b981a5aeee796d2a31dfd4dc5039d6ed06659bf60dc665e
1988,Allow people to store rainwater – this will reduce the peaks of flooding and droughts,dbfa62d2c1bd7927864bd9fcc360cd70698c200c522f617a0671820027ff22af
1989,Water collected from roofs for garden watering and green lawns.,78ae0cd5175951e1a7013ed3e5c4e17a4efdee34394b3d476f82b02848d8239f
1990,"Off road cycle lanes all over the city so we can all leave our cars at home, save petrol, keep fit, clean air and safe for children.",1a93f7c910a36e04f776eeb27e6794e0986b5804c264999e0ff2f125298f5eb8
1991,I want more biking because I hate having to breath in petrol fumes every day when I bike.,dc0a99aba6c7ac2d8dbc21e6cce4126073722855babd4bb9bcb27be43c60c0aa
1992,"I don't want cars, buses because they cause too much pollution",9a07eba727fe5e514e41af3366fe6469cfcfcec7edd16585965c5f81051c567f
1993,Less pollution due to lessening of traffic,485e85cfb7eed0ba7762375eb4d18fd10ca3eadee2f2c248811b2e379b4e1108
1994,I don't want to choke on the fumes of fossil fuelled vehicles as I walk thru the city.,412fdc38186b62cd0620719e3b2bd2415d11ed9627969bc85081e9dc381f7e10
1995,Minimal polluting buses.,ad0443162e796a9768ad1f553f48580fc71f3a68df4aef2cf074a5945e26342d
1996,Buses can be smaller and quieter,c04b47f13c7a9e052f4e7c939fa409370c529d5125fc43aada6d1201b6f246e6
1997,small alternative fuel-driven mini buses and trams and gradually replaced by shuttle buses on the main routes,5a9e58a0bd5652f8948c1e8b2cf0ffdc926dc4df2cfa48ff68a7c8a9e40ba61c
1998,it should be encourage to change all of these into bio fuel or electric to reduce pollutants in the air.,64b82eafbf2d5f3d6d475ff0deb6f5516ec3fbe46d01501ff9363ae57acce94c
1999,The buses worked very well before the earthquake and would become part of this hub; also it should be encourage to change all of these into bio fuel or electric to reduce pollutants in the air.,a1112ead75784e765a49a87801f8d6386176a7b79b0f37ab64ec4926d8e79c95
2000,Short run vehicle such as buses are powered by compress air stored in onboard tanks and refilled at depot and run end points.,9304ff9fd0392dacb483b4ddf0408cda56df78fdcb3e912d8655574fdf1d8a8d
2001,Inner city electric buses to transport people.,8893580c4c98bca901b6c7cf47d6eb05cda3ecfe7efa8e0f31f5e40ea8e96260
2002,Good efficient low carbon buses.,89c27013ad507846b2e0d79cda0224e83aa13fa07db15c273722ef82f228c1bf
2003,Smoke free city! It will only be time so Christchurch let's lead the way with clean air for our children.,e9ab713b3144079409d221ec3e049c3108a283f88e61b0f4da0dc0501e265be3
2004,"Aim high. Develop a world class, sustainable, modern green city. The next Vancouver or Reykjavik. Establish a new global benchmark!",4c028a06034c578d60b1ef9f533851b9c90837976217c62df71f8ab3a4108ee4
2005,"A sustainable and green city, which makes a showcase for a modern and climate neutral city in the southern hemisphere.",34dc746005004e596bd134d005d10cabd1b03400ee9e78fe098f034201773df0
2006,We have to be sustainable and lead the way so people from around the world and NZ will want to come here to see how it is done.,0e5f8f429d4dc5a714517e445aaa60b12d5a3e2d6e80bec9900f01fc52a1acf1
2007,"Green in every sense of the word. leading the way with eco planning, buildings and planting.",b33b155daf336a6604478f15ecf7e2e8c1b6a5d01a6904f92472cf026d9f5c2e
2008,Could become a sustainable eco city which attracts visitors for that reason.,f5a3b5c39c39bf50f5d2a0dded5395305da4ba05cffa98d83c6747362bf4f4b9
2009,Encourage educational / green tourism by ensuring that Christchurch emerges as the world leader in sustainable urban development.,ad0b51fa8dc6bf8a8ad3ba2a32d6632ad3b7b4c47f7c0342fbc1c9580b0eaa20
2010,"The world views NZ as new, clean / eco / green, forward thinking and tech savvy. We should reflect this vision rather than restoring the past.",70bf412f233c928d53bc0a63ebebb4a029b80d77ac4c1beee7b78ef4c8c9bd9b
2011,"We want it to be a clean, green city which will attract tourists.",80e177b78b416ac634bc7afb7d26e3b078f4327929d120fea2b00dc3ff78ec78
2012,"Wind and solar generators on ALL CBD buildings, make a statement about how green we can be",6db0eb85331844d7dcf809c1ff244a8a8448b86b4319a0e2c9010dbe86d4c80f
2013,"Promote a Clean, Green city with all new buildings having a renewable energy source that provides a certain % of the building energy use.",2f39e61374e95ba040337126a9ce7107d4e58db0a8f2fbc0a80c8bec091507be
2014,"Promote use of solar heating in new buildings. Promote clean, green and insulation usage in new buildings.",e12d7591195372c9174c173d36a5719391aeac8958f8ce9281defec7f0b89119
2015,Christchurch needs to be at the forefront of sustainability – to be truly clean and green. Therefore low energy transport and energy efficient buildings are paramount.,93f63a39531dac01af4b38d071460322ce2a5a65cf9609dd7df3c4f8f7215350
2016,"No rubbish in our city, keep our green look of New Zealand",e8b5dfa20cd29901eb7729d7284875899af4298f734e5cf203b78022eee88436
2017,Clean and green city. When there is no rubbish.,06e78855e94d0ebf3f95bc07ab50d5f04223fc770d7ee945625a23f13610391a
2018,If Christchurch wants it clean green image we should also add healthy to it. It would also mean less rubbish / junk,f5fee4908dec585a88c2ef9e442a9e54405db64ec60f122a63fd5388adf6d12b
2019,"No cigarette butts, no spitting, a fine for spreading rubbish,",92b98060baf92aeb0f197b89f40c4b870b5632616022de7cf0a6c6d44e2e3334
2020,I want stricter laws on littering.,7652c5f2f9b61b61428ec268e67bac8e7d3274dc0bd6c08b025bcf70931aa244
2021,"Future proof infrastructure, like underground ducting for today's communication systems and future systems we can't imagine",6e798e167520df51ee362a23f13e51155377eccfa9d85028055a1c1b6c0024e3
2022,"Plan for the future, encourage energy efficient housing designs and refits, loans for installing solar power and heating.",a00ddc54666c905ed3135f1da1a1bec5a7044ffc9c83b8fa0985f566696da6ab
2023,"no blank concrete architecture, thrown up in the name of speed and cheapness.",1095e6e42407d803db796509694dce5f18c6dccb2c7b1f0e469718e340e6eb7c
2024,"No cheap tilt slab, no awful steel and glass. It is possible to produce elegant and beautiful modern buildings that follow a theme and create a city for us and future generations to be proud of.",ea4ba75dabd06173c6584f672c7ef3aaca283e4b8b2f897681baf1d1ae9e6aaa
2025,I don't want cheap tilt-slab boxes thrown up to fill in the gaps.,6a86c00abc0bf7ef6800458ccf41b17d6faf15b914abc0a11926489755963954
2026,"no concrete bland buildings are quick and easy to construct, but look awful",c041af5a6fb1daa3a3fd8dbbbd89f4e4273dfb5a9dbf8e3e3df926b9caa76465
2027,"Make Chch a model eco city that the world will want to visit. Free public transit, walk / cycle paths, self sufficient buildings, gardens.",54127369f33fada1a711d0b37d69bcb94a9faa80793c3e5e10aecb9acc779a67
2028,"All homes & buildings to have sensors & smart systems to automate lighting / climate control, saving energy & predicting future consumption",5575d813bb9236e934e31b92fb4ec18c98565815218c95993f0fd215063df3c4
2029,anticipate life without fossil fuels and build something for that world,da3b0af002c323b72c5035c7af75d70a8d1becc00a4b2676c08b9701b33c70fb
2030,Install all the infrastructure to handle the electric cars of the future.,d8514ffa4e5851b1ab0fcd176afc3fc54d3b8d270aad3733376816e2f8932163
2031,"We have an opportunity to move out of the old diesel and fumes mentality to something clean, green, and 21st century",8ff0d9693d699216e29bc2a051de4033e515801d4e5a52e0f200fc3cda6d684c
2032,"people feel better when things are Energy efficiency and it is also cheaper to run, so it is a win win situation",341e38f879430ebc6948064086aea32f84caa499283e67f1f7032e445ce6d164
2033,Electric recharge points for mobility vehicles,79a98cef5592b85f66046833a9b6b3d0bf553b3d8b627095c46b0f274ef899e3
2034,The city will not be inviting for people if there are too many vehicles.,dbeabde55f777f8a1effa53c27a144f49dc7560e6d79e11c949e09d764f263cf
2035,I want more recycle bins because it helps keep ChCh green,893eb83711c711b4ccc2249582d73f16a999f4ed419050bb1ffa5832d8f39981
2036,Recycling bins everywhere,28589a0527ca80d9690181477a73349c9dd3a82a17b8b7f8e0c334b03c59f692
2037,"I want buildings made of timber (like the new tower block at NMIT) local resources, unique, safe, cost-effective, resilient, attractive, eco-friendly",ba91118bf3bbc6f07b1d0cf56370b1717fa865d9e4673e134a113edd39910bab
2038,Timber framed buildings with other local and preferably sustainable materials.,852caa6a4bc626bda1ecf540ef3fa4407131c1df44cb02861059991dfb3e14fe
2039,"Timber built, straw or earth built houses and business buildings – sustainable material and eco friendly",a14654e4ac2b1fbd418e54bd207835b8d95b8d178a57917378b347d5ba1af4e9
2040,As close as possible to this : http://www.elevatedgardencity.com/ let's make it green,2513515c530b13da53a758daf60e1309c17a4eeb0ac9ee3211e66a5c7d9426e9
2041,I want LED street lights (cut down the power bill),6d063d8ae1520b73a908aff70235947c68f0594ad2418989b9b477655aae034e
2042,LEDs save electricity,0be9b1e51fd403f9e96c3c1e4cb0ca159ddea382a321f1a562cb805988118897
2043,Now time to save our country some big money on solar LED street lighting,6d96fec04f3e4c7a6a9d41603943136b0814496a332c1a4ffcbc2db558df3716
2044,install solar LED street and business lighting,ca077493421502a701631dd7e0f89aa51d54210f8c1f2228c5577fee70ec20f4
2045,"I want enough cheap rentals so that local entrepreneurs and creative people can afford to begin new businesses.be they food, clothing music or art.we have enough big box international chains.",5719e3d27cdfe1b820a603e6919f9405f49d59647fc33d9d01b632f89521a05a
2046,"encourage new business and existing businesses to stay in Christchurch, encourage people to take the risk and set up businesses",2507b7e73e7d6de16e328986fa1f51ffff22c25608ce499b6528d446e2105864
2047,"A lot of support for small businesses, both mentoring type & legislative",2a63c17facbab98e4f632a713753ea0e60f438682975bfd97de58d284e99e0e1
2048,I want Publicly owned Business Incubators with low rent and leases limited to three years.,6d13a0146fcf9811a0ada16b9dfeabf983813e173dff9ef7a89ef742af4ce021
2049,"Grants and tax incentives for small business start-ups to set up in the CBD, given to those that are unique and / or will enhance the vibrancy and diversity of the city. Melbourne does this.",cc672731b09fee37411fba89f6729d5e0bc9baa7b7910e4195ae984aa9106ab9
2050,Business grant be made available for very small retail manufacturer & IT business (less than 5 employees) to start up innovative firms in the CBD.,db513ec103283e38ca1c8556ddcf42b938e13276095d82d41da16aaee31e8f41
2051,"Lower rates for interesting shops (e.g. unique services, wide range, fun to be in) as opposed to ones same as all malls have!",072e72d42053f34a04ca1059f0e68470466af7bbb2124107062bef5e1f566667
2052,I want To attract commerce and retail back into the city it is important to cut red tape. Too much planning and regulation in the first years will throttle private initiative.,6a3bc1a7412c4f13dfea6036c1c246ca0a4e03df554af04953358dd38d78d08e
2053,Attract business investment by clearly defined incentive such as zero rates inside four avenues. Zero reserve contribution for development reduces tax on company profits prosperity will follow example is zero fee system for Invercargill Polytechnic.,0354a7b26e4db71db9b6461277ebe44fcca9673a32d238a62521bfdb3ada138c
2054,"Business grant be made available for very small retail manufac, & IT business (less than 5 employees) to start up inov8v firms in the cbd.",e310399d7be48bfd753de714f046cf5f8d6dadf5ba0bd1a9dcc29b17b3d9850d
2055,Pop up shops and cafes in vacant sites.,831087d11489eae78757cda929dd5418420dccbb8bab979837aef62e157fcd1d
2056,"Financial incentives will be needed to encourage green building. This will pay off in the longer term, both for the city and the individual entrepreneur, as well as encouraging local green industry and providing jobs. If many small businesses are to reestablish themselves in the rebuilt city, they will need financial support to pay the higher rents that will inevitably follow new premises.",3e66781fbece92fdb92bfda1bb09a2fce27fb1eca16d6d94f01ac7fdf40ea7c7
2057,"Incentives to invest in green energy-efficient, low-waste building now will provide huge paybacks in the future. What an opportunity!",6270ecf56da042f303fc3eaed3b14242ee467332abc6a41f2a898fc664938f60
2058,oversee the whole to ensure a cohesive building style. encourage green tech with incentives for building owners. Listening to the people.,9cb039bab81d50b517ce369cad21d7dda943c48730931f3a74c459b1635a2222
2059,Create a reconstruction bond with government guarantee to make this attractive for individuals and corporations nationally and internationally to buy and then relent to developers,dd01674977af7cd66e386d6c5850fe71acdbf977fad211770dd50bc9fa5f27c0
2060,Get the government to cash out,242a6e52bb86aa71554fb5037bd7d89fc1efcd0aea3253967e4e4e4a3a198836
2061,"The government bodies need to take responsibility for helping get it started – building low cost, quality residencies – making affordable land and loans available.",932ef704cec3fe7307e465edea38cada509011090f26275ca2f7d690ee50d801
2062,"Seed bombs can be sold for $2. That means if every Christchurch resident buys one over $1 000 000 is raised to go towards the Christchurch Earthquake Appeal, sound good?",3e6ad6d21c4e29e721edabae7d6b410a9bea951b27ee374f4150a33605b6941b
2063,Raise money to help support business by doing community fundraisers / carnivals.,704381aa052e7fc3dde4a9ae1eba2aaa205752c773f96e7511cd9c5eda680345
2064,"Funding, why not charge $5 tax on airport departures like Palmerston North does, visitors would support this and help raise plenty.",01896f30acb34bc5589dca6187c732493ce86678c31f0e1ee4e3881411b92c06
2065,I would like to propose that NZ govt issues a special ChCh Re-construction Bond to attract investors here to kick-start the re-construction of ChCh ASAP.,387e56242ed96de1a25e1366db8b160c06de5fd22a3799351ae194601780f7ef
2066,I want More foreign investment-it will make us wealthier and more cosmopolitan.,3c742da4201fbe41de8d0d5179188dc38ec4a9dccc958f7fe5b72fe83202901a
2067,"Local materials, local tradespeople, local creativity and ingenuity. Owned by locals with local money staying in the local economy.",96797981d9cddd2fc555e380aff588a3d987da5ba4d8842d5d1d872098d99f9b
2068,"Promote local businesses in CBD-offer tax break incentives, cheaper real estate options for local product options",3a73ecbcd6932620af3a7b285a908d23f47e024df2b4ff11c261e0e81c31c8d3
2069,More foreign investment-it will make us wealthier and more cosmopolitan.,4637d8b526ecfc60bb9616f195518b46e9b20e95e4ad4f634f1e9e4e2bc3005d
2070,"Promote local businesses in CBD-offer tax break incentives, cheaper real estate options for local product options.",fd1469906497d264c07902a0536ec213902c4c9f466bb967c9f3a06e4c3177bc
2071,Encourage business and retail downtown with subsidies and tax breaks for a set period. Fight the malls becoming our de facto cbd's,a1b6dfeed222151e2b2b19e4081e493b3e8990893f9343d24e874380afa03da1
2072,Offer a degree at Canterbury University (may already exist) on sustainability / green town planning / architecture. Attract global students to Christchurch to learn about green town planning in a city that can actually achieve it. Students would have the opportunity to have hands-on experience working to rebuild a city based on green concepts.,226319cad069d18ecaab0f4e29f6b047e068a138682eabe117cfc169b201cf51
2073,Sell kiwi made green products and green technology.,b483cd38b0622c5aa240085188ea9df365b37bada48e10bd24c6e765fd5c4992
2074,"The innovative use of pre-stressed, prefabricated timber construction called Expan was developed by the Uni of Canterbury in collaboration with the Uni. of Auckland and several NZ-owned timber companies. It can create buildings up to five storeys high. Each timber-framed building absorbs the equivalent carbon emissions of two steel-framed buildings.",5ce93114a1098c0c4bf98b466cd7e40581716ff5d19801763a114219663c4839
2075,Look forward and build a city of the digital age to attract creative types from around the world.,16c0c87569b53b9a5b39e2dbbb336576082bad4705cb2aba64a4d06fb7435a97
2076,"Create a creative think tank to come up with a raft of cool ideas to draw on, these don't have to be expensive.",da2dfdafe30cac7332060259615a9d41da2e4fdf9a62b01fd9f12c8d8582a041
2077,Prosperous city attracting new business from abroad. Encourages New Zealand's entrepreneurial spirit.,608d51e24d3fb932db2e84d11260a4d9b9ec826b53a1eb11c4e60c2cc123784e
2078,"I would like to see blocks of land with builds big enough to cater for several businesses so resource such as electricity, heating and etc. can be shared / distributed with maybe wind turbines / cell towers on top of buildings to help share resources.",282a5f0775602f17690bc5f37b07c635e650bc3ff818c50182ec0d9e7308d87f
2079,"See if enough hobby / craft-related shops would get together to make a craft precinct; if so encourage with themed-cafes, displays, etc..",5b81926811bf5eb0782e3aac890e3be4b84519432a929bc29bf10222f95d15b7
2080,Centres of excellence for service industries,e4319738d0e3ee4f5445a88b94aea28715f048996c83ccdda5ea8c85c42414a9
2081,Things to do at lunchtime / after work,6057cdd73641f66f3da50622e234ce8c26dc1b7b2be782fb1d7c406ad2b07d2b
2082,Access to recreational facilities,774bc309558b0a1f4b7dcb89d3df52811f7a456fb141cb7cfa539d9ef1268d8b
2083,"Activities at lunch time and after work (buskers, speakers corner)",71efabd2378b0d247dc253bb2031eeb2fdd8118a940bae0a7a24ba341c447d49
2084,Stuff to do after work (both to work and around),9eb4c66882848090f6f75640c59b7721d3e60221f16d9531ed4c933ade552701
2085,"Theatre complex for after work – cultural precinct, live theatre",74145b1177cadace2c00dd25cca3738bdb6649adf34a7b3a9313974713cf80a1
2086,Removal of present bus transport routing (easy access),a2b47c7063dd6364b3aaf2cb9388690110e6eb7574e1df13b39e19bc8909f878
2087,Commuting time (public transport etc),4763936f4a29b103fb252f15a335be18e6cff4ec898a19ef8f12cbc617bc87b7
2088,Access – easy access walking etc to everywhere in CBD,269c3f70d42997638dfab2a3e7fa0f1c13e7eaa148d4e4a2a493856691031971
2089,Create clusters of like businesses to encourage interaction and like people working and talking together.,0eacfba7785f1d112c95456a9ddae53343b33ab317ced3f64d18cce802ba6378
2090,Workers won't want to work in high rise,f69d55f671db8ba0423648ee0de579a013d202e0182fc77166872c02821f22a8
2091,No high rise buildings! I don't want to work in one so why should anyone else?,60949e1df4d703c6f6439e8f11830306c388bd99b1bdf97036c91b508d32ef27
